img_path,true_class,top_n预测正确,top-1-predicted-class,top-1-probs,top-2-predicted-class,top-2-probs,top-3-predicted-class,top-3-probs,class_云南省_prob,class_广西省_prob,class_未知_prob,class_浙江省_prob,class_贵州省_prob,class_陕西省_prob
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8330.png,陕西省,1,陕西省,0.99992,贵州省,5e-05,广西省,3e-05,0.0,3e-05,0.0,0.0,5e-05,0.99992
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8339.png,陕西省,1,陕西省,0.99979,广西省,0.00021,云南省,0.0,0.0,0.00021,0.0,0.0,0.0,0.99979
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8346.png,陕西省,1,陕西省,0.98853,广西省,0.00956,浙江省,0.00191,0.0,0.00956,0.0,0.00191,0.0,0.98853
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8348.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8349.png,陕西省,1,陕西省,0.99997,贵州省,2e-05,广西省,1e-05,0.0,1e-05,0.0,0.0,2e-05,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8356.png,陕西省,1,陕西省,0.99762,广西省,0.00234,浙江省,4e-05,0.0,0.00234,0.0,4e-05,0.0,0.99762
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8357.png,陕西省,1,陕西省,0.82501,云南省,0.17111,贵州省,0.00268,0.17111,0.0012,0.0,1e-05,0.00268,0.82501
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8365.png,陕西省,1,陕西省,0.99998,广西省,1e-05,浙江省,1e-05,0.0,1e-05,0.0,1e-05,0.0,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8367.png,陕西省,1,陕西省,0.99993,广西省,7e-05,云南省,0.0,0.0,7e-05,0.0,0.0,0.0,0.99993
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8368.png,陕西省,1,陕西省,0.94045,云南省,0.05938,广西省,0.00016,0.05938,0.00016,0.0,1e-05,0.0,0.94045
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8370.png,陕西省,1,陕西省,0.99991,广西省,9e-05,云南省,0.0,0.0,9e-05,0.0,0.0,0.0,0.99991
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8374.png,陕西省,1,陕西省,0.99994,广西省,6e-05,云南省,0.0,0.0,6e-05,0.0,0.0,0.0,0.99994
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8375.png,陕西省,1,贵州省,0.98152,陕西省,0.01506,广西省,0.0019,0.0,0.0019,0.0,0.00151,0.98152,0.01506
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8377.png,陕西省,1,陕西省,0.99987,广西省,0.00011,浙江省,2e-05,0.0,0.00011,0.0,2e-05,0.0,0.99987
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8391.png,陕西省,1,广西省,0.68405,陕西省,0.23721,贵州省,0.05209,0.00552,0.68405,1e-05,0.02113,0.05209,0.23721
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8392.png,陕西省,1,陕西省,0.99627,广西省,0.00288,云南省,0.00076,0.00076,0.00288,0.0,6e-05,2e-05,0.99627
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8395.png,陕西省,1,陕西省,0.80124,广西省,0.19204,浙江省,0.00654,0.00018,0.19204,0.0,0.00654,0.0,0.80124
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\84.png,云南省,1,云南省,0.99993,浙江省,5e-05,陕西省,2e-05,0.99993,0.0,0.0,5e-05,0.0,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8402.png,陕西省,1,陕西省,0.9999,广西省,0.0001,云南省,0.0,0.0,0.0001,0.0,0.0,0.0,0.9999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8419.png,陕西省,1,陕西省,0.9269,浙江省,0.06293,广西省,0.01012,2e-05,0.01012,0.0,0.06293,3e-05,0.9269
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8421.png,陕西省,1,陕西省,1.0,云南省,0.0,广西省,0.0,0.0,0.0,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8422.png,陕西省,1,陕西省,0.99996,广西省,4e-05,云南省,0.0,0.0,4e-05,0.0,0.0,0.0,0.99996
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8442.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8450.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8451.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8452.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8453.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8454.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8458.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\846.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8462.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8465.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8470.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8471.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8476.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8483.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8510.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8518.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8519.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\852.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8523.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\853.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8534.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8540.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8542.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8543.png,未知,1,未知,0.99999,陕西省,1e-05,云南省,0.0,0.0,0.0,0.99999,0.0,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8546.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8552.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8553.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8559.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8569.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8572.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8573.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8576.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8577.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8578.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8579.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8583.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8589.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\859.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8593.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8594.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8597.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8598.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\860.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8609.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8615.png,未知,1,未知,0.99998,陕西省,2e-05,云南省,0.0,0.0,0.0,0.99998,0.0,0.0,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8617.png,未知,1,未知,0.99983,贵州省,0.00015,云南省,1e-05,1e-05,0.0,0.99983,1e-05,0.00015,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8618.png,未知,1,未知,0.99995,广西省,3e-05,浙江省,1e-05,0.0,3e-05,0.99995,1e-05,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8627.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8632.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8639.png,未知,1,未知,0.99991,浙江省,9e-05,云南省,0.0,0.0,0.0,0.99991,9e-05,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8652.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8659.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8660.png,未知,1,未知,0.99991,陕西省,8e-05,云南省,0.0,0.0,0.0,0.99991,0.0,0.0,8e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8664.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8675.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8679.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8685.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8688.png,未知,1,未知,0.9977,陕西省,0.0019,贵州省,0.00024,0.00017,0.0,0.9977,0.0,0.00024,0.0019
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8692.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\87.png,云南省,1,云南省,0.99095,陕西省,0.00901,贵州省,3e-05,0.99095,1e-05,0.0,0.0,3e-05,0.00901
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8703.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8705.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8716.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8717.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8729.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\873.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8730.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8735.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\875.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8753.png,未知,1,未知,0.99999,贵州省,1e-05,云南省,0.0,0.0,0.0,0.99999,0.0,1e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\876.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8762.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8764.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8771.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8773.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8777.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8783.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8784.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8793.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\880.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8803.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8807.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\881.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8811.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8821.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8823.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8825.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8828.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8834.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8845.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8846.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8852.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8859.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8865.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8871.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8877.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8883.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8888.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8889.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\889.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8890.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8896.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8898.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8900.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8908.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8920.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8925.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\893.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8946.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8949.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8953.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8961.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8968.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8973.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\898.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8981.png,未知,1,未知,0.99994,陕西省,6e-05,云南省,0.0,0.0,0.0,0.99994,0.0,0.0,6e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8986.png,未知,1,未知,0.99973,陕西省,0.00027,云南省,0.0,0.0,0.0,0.99973,0.0,0.0,0.00027
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\899.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8994.png,未知,1,未知,1.0,云南省,0.0,广西省,0.0,0.0,0.0,1.0,0.0,0.0,0.0
