img_path,true_class,top_n预测正确,top-1-predicted-class,top-1-probs,top-2-predicted-class,top-2-probs,top-3-predicted-class,top-3-probs,class_未知_prob,class_浙江省_prob,class_非浙江_prob
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8018.png,非浙江,1,非浙江,0.99989,浙江省,0.00011,未知,0.0,0.0,0.00011,0.99989
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8022.png,非浙江,1,非浙江,0.99994,浙江省,6e-05,未知,0.0,0.0,6e-05,0.99994
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8026.png,非浙江,1,非浙江,0.999,浙江省,0.001,未知,0.0,0.0,0.001,0.999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8027.png,非浙江,1,非浙江,0.99963,浙江省,0.00037,未知,1e-05,1e-05,0.00037,0.99963
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8029.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8030.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8037.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8039.png,非浙江,1,非浙江,0.99996,浙江省,4e-05,未知,0.0,0.0,4e-05,0.99996
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\804.png,未知,1,未知,0.95002,浙江省,0.03387,非浙江,0.0161,0.95002,0.03387,0.0161
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8043.png,非浙江,1,非浙江,0.98972,浙江省,0.01028,未知,0.0,0.0,0.01028,0.98972
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8046.png,非浙江,1,非浙江,0.99888,浙江省,0.00112,未知,0.0,0.0,0.00112,0.99888
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8049.png,非浙江,1,非浙江,0.99263,浙江省,0.00736,未知,1e-05,1e-05,0.00736,0.99263
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\805.png,未知,1,未知,0.89712,浙江省,0.10196,非浙江,0.00092,0.89712,0.10196,0.00092
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8050.png,非浙江,1,非浙江,0.99933,浙江省,0.00067,未知,0.0,0.0,0.00067,0.99933
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8058.png,非浙江,1,非浙江,0.99746,浙江省,0.00254,未知,0.0,0.0,0.00254,0.99746
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\806.png,未知,1,未知,0.99973,非浙江,0.00027,浙江省,0.0,0.99973,0.0,0.00027
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8064.png,非浙江,1,非浙江,0.96434,浙江省,0.03566,未知,1e-05,1e-05,0.03566,0.96434
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8065.png,非浙江,1,非浙江,0.99997,浙江省,3e-05,未知,0.0,0.0,3e-05,0.99997
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8066.png,非浙江,1,非浙江,0.83086,浙江省,0.16911,未知,3e-05,3e-05,0.16911,0.83086
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8069.png,非浙江,1,非浙江,0.97248,浙江省,0.02751,未知,0.0,0.0,0.02751,0.97248
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8073.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8081.png,非浙江,1,非浙江,0.99991,浙江省,9e-05,未知,0.0,0.0,9e-05,0.99991
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8086.png,非浙江,1,非浙江,0.96052,浙江省,0.03941,未知,7e-05,7e-05,0.03941,0.96052
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8088.png,非浙江,1,非浙江,0.99732,浙江省,0.00268,未知,0.0,0.0,0.00268,0.99732
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8090.png,非浙江,1,非浙江,0.99209,浙江省,0.0079,未知,0.0,0.0,0.0079,0.99209
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8094.png,非浙江,1,非浙江,0.99744,未知,0.0019,浙江省,0.00066,0.0019,0.00066,0.99744
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8104.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8107.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8108.png,非浙江,1,非浙江,0.99962,浙江省,0.00038,未知,0.0,0.0,0.00038,0.99962
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\811.png,未知,1,未知,0.9971,非浙江,0.00255,浙江省,0.00035,0.9971,0.00035,0.00255
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8120.png,非浙江,1,非浙江,0.99981,浙江省,0.00019,未知,0.0,0.0,0.00019,0.99981
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8127.png,非浙江,1,非浙江,0.99987,未知,8e-05,浙江省,5e-05,8e-05,5e-05,0.99987
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8128.png,非浙江,1,非浙江,0.99945,浙江省,0.00055,未知,0.0,0.0,0.00055,0.99945
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\813.png,未知,1,未知,0.99887,非浙江,0.00111,浙江省,2e-05,0.99887,2e-05,0.00111
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8131.png,非浙江,1,非浙江,0.89563,浙江省,0.10436,未知,0.0,0.0,0.10436,0.89563
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8134.png,非浙江,1,非浙江,0.99995,浙江省,5e-05,未知,0.0,0.0,5e-05,0.99995
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8139.png,非浙江,1,非浙江,0.99319,浙江省,0.0068,未知,1e-05,1e-05,0.0068,0.99319
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\814.png,未知,1,未知,0.99999,浙江省,1e-05,非浙江,0.0,0.99999,1e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8140.png,非浙江,1,非浙江,0.99414,浙江省,0.00586,未知,0.0,0.0,0.00586,0.99414
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8141.png,非浙江,1,非浙江,0.91623,浙江省,0.08368,未知,9e-05,9e-05,0.08368,0.91623
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8145.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8156.png,非浙江,1,非浙江,0.99921,浙江省,0.00079,未知,0.0,0.0,0.00079,0.99921
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\816.png,未知,1,未知,0.93149,非浙江,0.04496,浙江省,0.02355,0.93149,0.02355,0.04496
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8164.png,非浙江,1,非浙江,0.99989,浙江省,0.00011,未知,0.0,0.0,0.00011,0.99989
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\817.png,未知,1,未知,0.50254,浙江省,0.47742,非浙江,0.02003,0.50254,0.47742,0.02003
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8172.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8173.png,非浙江,1,非浙江,0.99987,浙江省,0.00013,未知,0.0,0.0,0.00013,0.99987
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8174.png,非浙江,1,非浙江,0.99993,浙江省,7e-05,未知,0.0,0.0,7e-05,0.99993
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8181.png,非浙江,1,非浙江,0.99634,浙江省,0.00366,未知,0.0,0.0,0.00366,0.99634
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8182.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8192.png,非浙江,1,非浙江,0.99995,浙江省,5e-05,未知,0.0,0.0,5e-05,0.99995
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\820.png,未知,1,未知,0.99858,浙江省,0.00078,非浙江,0.00065,0.99858,0.00078,0.00065
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8203.png,非浙江,1,非浙江,0.99927,浙江省,0.00073,未知,0.0,0.0,0.00073,0.99927
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8214.png,非浙江,1,非浙江,0.99994,浙江省,6e-05,未知,0.0,0.0,6e-05,0.99994
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8218.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8227.png,非浙江,1,非浙江,0.9999,浙江省,0.0001,未知,0.0,0.0,0.0001,0.9999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8233.png,非浙江,1,非浙江,0.99872,浙江省,0.00128,未知,0.0,0.0,0.00128,0.99872
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8237.png,非浙江,1,非浙江,0.99988,浙江省,0.00012,未知,0.0,0.0,0.00012,0.99988
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8240.png,非浙江,1,非浙江,0.99995,浙江省,5e-05,未知,0.0,0.0,5e-05,0.99995
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\825.png,未知,1,未知,0.77009,非浙江,0.22951,浙江省,0.0004,0.77009,0.0004,0.22951
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8250.png,非浙江,1,非浙江,0.99989,浙江省,0.00011,未知,0.0,0.0,0.00011,0.99989
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8259.png,非浙江,1,非浙江,0.99966,浙江省,0.00034,未知,0.0,0.0,0.00034,0.99966
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8270.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8274.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8277.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8280.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8285.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8287.png,非浙江,1,非浙江,1.0,未知,0.0,浙江省,0.0,0.0,0.0,1.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8288.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8289.png,非浙江,1,非浙江,0.9999,浙江省,0.0001,未知,0.0,0.0,0.0001,0.9999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\829.png,未知,1,未知,0.99174,非浙江,0.00819,浙江省,7e-05,0.99174,7e-05,0.00819
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8292.png,非浙江,1,非浙江,0.99998,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8298.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\830.png,未知,1,未知,0.95647,非浙江,0.0433,浙江省,0.00023,0.95647,0.00023,0.0433
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8302.png,非浙江,1,非浙江,0.99869,浙江省,0.00131,未知,0.0,0.0,0.00131,0.99869
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8305.png,非浙江,1,非浙江,0.99905,浙江省,0.00095,未知,0.0,0.0,0.00095,0.99905
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8307.png,非浙江,1,非浙江,0.99945,浙江省,0.00055,未知,0.0,0.0,0.00055,0.99945
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8308.png,非浙江,1,非浙江,0.99992,浙江省,8e-05,未知,0.0,0.0,8e-05,0.99992
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\831.png,未知,1,未知,0.91145,非浙江,0.08502,浙江省,0.00354,0.91145,0.00354,0.08502
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8314.png,非浙江,1,非浙江,0.9998,浙江省,0.0002,未知,0.0,0.0,0.0002,0.9998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8321.png,非浙江,1,非浙江,0.99969,浙江省,0.00031,未知,0.0,0.0,0.00031,0.99969
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8326.png,非浙江,1,非浙江,0.9976,浙江省,0.0024,未知,0.0,0.0,0.0024,0.9976
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8327.png,非浙江,1,非浙江,0.99688,浙江省,0.00312,未知,0.0,0.0,0.00312,0.99688
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8330.png,非浙江,1,非浙江,0.99519,浙江省,0.00481,未知,0.0,0.0,0.00481,0.99519
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8339.png,非浙江,1,非浙江,0.99992,浙江省,8e-05,未知,0.0,0.0,8e-05,0.99992
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8346.png,非浙江,1,非浙江,0.9994,浙江省,0.0006,未知,0.0,0.0,0.0006,0.9994
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8348.png,非浙江,1,非浙江,0.99535,浙江省,0.00465,未知,0.0,0.0,0.00465,0.99535
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8349.png,非浙江,1,非浙江,0.99604,浙江省,0.00395,未知,2e-05,2e-05,0.00395,0.99604
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8356.png,非浙江,1,非浙江,0.9917,浙江省,0.00829,未知,0.0,0.0,0.00829,0.9917
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8357.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8365.png,非浙江,1,非浙江,0.99978,浙江省,0.00022,未知,0.0,0.0,0.00022,0.99978
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8367.png,非浙江,1,非浙江,0.99988,浙江省,0.00012,未知,0.0,0.0,0.00012,0.99988
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8368.png,非浙江,1,非浙江,0.99998,浙江省,2e-05,未知,0.0,0.0,2e-05,0.99998
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8370.png,非浙江,1,非浙江,0.99989,浙江省,0.00011,未知,0.0,0.0,0.00011,0.99989
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8374.png,非浙江,1,非浙江,0.9987,浙江省,0.0013,未知,0.0,0.0,0.0013,0.9987
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8375.png,非浙江,1,非浙江,0.96472,浙江省,0.03522,未知,6e-05,6e-05,0.03522,0.96472
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8377.png,非浙江,1,非浙江,0.99959,浙江省,0.00041,未知,0.0,0.0,0.00041,0.99959
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8391.png,非浙江,1,非浙江,0.93355,浙江省,0.06645,未知,0.0,0.0,0.06645,0.93355
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8392.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8395.png,非浙江,1,非浙江,0.99762,浙江省,0.00238,未知,0.0,0.0,0.00238,0.99762
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\84.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8402.png,非浙江,1,非浙江,0.99846,浙江省,0.00154,未知,0.0,0.0,0.00154,0.99846
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8419.png,非浙江,1,非浙江,0.74096,浙江省,0.25904,未知,0.0,0.0,0.25904,0.74096
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8421.png,非浙江,1,非浙江,0.99999,浙江省,1e-05,未知,0.0,0.0,1e-05,0.99999
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8422.png,非浙江,1,非浙江,0.99886,浙江省,0.00114,未知,0.0,0.0,0.00114,0.99886
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8442.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8450.png,未知,1,未知,0.99993,非浙江,5e-05,浙江省,2e-05,0.99993,2e-05,5e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8451.png,未知,1,未知,0.99971,非浙江,0.00028,浙江省,0.0,0.99971,0.0,0.00028
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8452.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8453.png,未知,1,未知,0.99971,非浙江,0.00028,浙江省,0.0,0.99971,0.0,0.00028
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8454.png,未知,1,未知,0.99978,非浙江,0.00022,浙江省,0.0,0.99978,0.0,0.00022
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8458.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\846.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8462.png,未知,1,未知,0.99993,非浙江,7e-05,浙江省,0.0,0.99993,0.0,7e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8465.png,未知,1,未知,0.99897,非浙江,0.00103,浙江省,0.0,0.99897,0.0,0.00103
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8470.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8471.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8476.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8483.png,未知,1,未知,0.99999,非浙江,1e-05,浙江省,0.0,0.99999,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8510.png,未知,1,未知,0.99973,浙江省,0.00025,非浙江,2e-05,0.99973,0.00025,2e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8518.png,未知,1,未知,0.99998,浙江省,2e-05,非浙江,0.0,0.99998,2e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8519.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\852.png,未知,1,未知,0.99998,浙江省,2e-05,非浙江,0.0,0.99998,2e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8523.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\853.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8534.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8540.png,未知,1,未知,0.99997,浙江省,3e-05,非浙江,0.0,0.99997,3e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8542.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8543.png,未知,1,未知,0.99999,非浙江,1e-05,浙江省,0.0,0.99999,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8546.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8552.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8553.png,未知,1,未知,0.99931,浙江省,0.00041,非浙江,0.00029,0.99931,0.00041,0.00029
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8559.png,未知,1,未知,0.99999,浙江省,1e-05,非浙江,0.0,0.99999,1e-05,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8569.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8572.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8573.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8576.png,未知,1,未知,0.99999,非浙江,1e-05,浙江省,0.0,0.99999,0.0,1e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8577.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8578.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8579.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8583.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8589.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\859.png,未知,1,未知,0.99997,非浙江,3e-05,浙江省,0.0,0.99997,0.0,3e-05
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8593.png,未知,1,未知,0.99985,非浙江,0.00015,浙江省,0.0,0.99985,0.0,0.00015
D:\SanYeQing_Project\sanyeqing_hun_weizhi_finally\test_hun_finally\8594.png,未知,1,未知,1.0,浙江省,0.0,非浙江,0.0,1.0,0.0,0.0
